"time","ax","ay","az","a_mag"
6.919656148E0,2.895315409E0,-4.067200184E0,5.446662426E0,7.388579040E0
6.922195315E0,2.612962246E0,-4.210769653E0,5.288736343E0,7.247681345E0
6.924734481E0,2.444866419E0,-4.349553585E0,5.231308460E0,7.229286023E0
6.927273648E0,2.325225353E0,-4.445266247E0,5.317450047E0,7.310426796E0
6.929813335E0,2.181656122E0,-4.560121536E0,5.398806095E0,7.396042125E0
6.932352502E0,2.009372711E0,-4.674977303E0,5.513661385E0,7.502896330E0
6.934891669E0,1.846660852E0,-4.741976261E0,5.614160061E0,7.577287665E0
6.937430835E0,1.707877159E0,-4.880760193E0,5.647659779E0,7.657331482E0
6.939970002E0,1.593021631E0,-5.024927616E0,5.547161102E0,7.652359882E0
6.942509169E0,1.501496196E0,-5.101497650E0,5.293521881E0,7.503408759E0
6.945048335E0,1.338784218E0,-5.158925533E0,4.896313190E0,7.237453882E0
6.947587554E0,1.257428288E0,-5.201996326E0,4.445864677E0,6.957557360E0
6.950132554E0,1.204786181E0,-5.254638672E0,3.948157310E0,6.682116690E0
6.952677554E0,1.118644595E0,-5.254638672E0,3.425923824E0,6.371777409E0
6.955222554E0,1.061216831E0,-5.283352375E0,2.880360365E0,6.110357544E0
6.957767554E0,1.008574724E0,-5.249852657E0,2.396411896E0,5.858409842E0
6.960312554E0,8.697910309E-1,-5.230710506E0,1.917847395E0,5.638706188E0
6.962857554E0,7.357929349E-1,-5.206781864E0,1.467398524E0,5.459416366E0
6.965402554E0,6.927221417E-1,-5.211567879E0,1.094118118E0,5.370046385E0
6.967947971E0,7.166503668E-1,-5.154139996E0,7.064808607E-1,5.251462848E0
6.970440992E0,7.118647099E-1,-5.077569485E0,4.187439680E-1,5.144298762E0
6.972980002E0,8.027920127E-1,-5.077569485E0,1.507478207E-1,5.142850551E0
6.975519013E0,9.463613629E-1,-5.125426292E0,-1.268195957E-1,5.213605060E0
6.978057971E0,1.099501967E0,-5.111069202E0,-3.134597540E-1,5.237383888E0
6.980596981E0,1.214357495E0,-5.120640278E0,-3.852444589E-1,5.276744666E0
6.983135992E0,1.362712502E0,-5.178068161E0,-5.192425251E-1,5.379497007E0
6.985674950E0,1.496710539E0,-5.187639713E0,-6.634100676E-1,5.439840177E0
6.988213960E0,1.645663738E0,-5.230710506E0,-7.639086246E-1,5.536433683E0
6.990754846E0,1.817947030E0,-5.254638672E0,-8.548358679E-1,5.625558047E0
6.993293908E0,1.808375716E0,-5.312066078E0,-9.074779749E-1,5.684345611E0
6.995832919E0,1.908874273E0,-5.369493961E0,-9.122636318E-1,5.771264274E0
6.998371981E0,2.085943222E0,-5.465207100E0,-9.361918569E-1,5.924196398E0
7.000911044E0,2.090728760E0,-5.527420521E0,-9.026923180E-1,5.978158394E0
7.003450054E0,2.109871387E0,-5.556134224E0,-8.404789567E-1,6.002381999E0
7.005989117E0,2.200798512E0,-5.594419479E0,-7.447660565E-1,6.057699223E0
7.008528179E0,2.181656122E0,-5.680561066E0,-7.543373108E-1,6.131673690E0
7.011068700E0,2.129014015E0,-5.752345562E0,-6.873382926E-1,6.172083446E0
7.013607815E0,2.004587173E0,-5.761917114E0,-6.299105883E-1,6.133094318E0
7.016146877E0,1.928016901E0,-5.833701611E0,-6.777670383E-1,6.181317967E0
7.018685940E0,1.956730723E0,-5.910272121E0,-8.069794178E-1,6.277844172E0
7.021225054E0,2.047657967E0,-6.044867992E0,-9.984052777E-1,6.459887406E0
7.023764117E0,2.138585329E0,-6.159723759E0,-1.127617717E0,6.617194701E0
7.026303179E0,2.219941139E0,-6.274579048E0,-1.275972724E0,6.776915765E0
7.028842294E0,2.210369825E0,-6.418148518E0,-1.400399446E0,6.931052140E0
7.031382502E0,2.200798512E0,-6.623931408E0,-1.429113269E0,7.124769899E0
7.033921617E0,2.263011932E0,-6.757929325E0,-1.496112347E0,7.282113973E0
7.036460731E0,2.353939295E0,-6.958926678E0,-1.510469317E0,7.499947218E0
7.038999846E0,2.435295343E0,-7.103094101E0,-1.453041553E0,7.648263788E0
7.041538960E0,2.516651154E0,-7.275377274E0,-1.299900889E0,7.807329238E0
7.044078023E0,2.675175667E0,-7.500302792E0,-1.161117196E0,8.047316320E0
7.046617190E0,2.823530674E0,-7.653443336E0,-9.840483069E-1,8.216804211E0
7.049156304E0,3.000599623E0,-7.840083599E0,-7.399803996E-1,8.427222551E0
7.051701304E0,3.273381472E0,-7.940581799E0,-5.096712112E-1,8.603931096E0
7.054246304E0,3.464807272E0,-8.084749222E0,-1.794617027E-1,8.797742092E0
7.056791304E0,3.652045488E0,-8.223533630E0,1.124626622E-1,8.998699321E0
7.059336304E0,3.939184189E0,-8.247461319E0,4.522434771E-1,9.151082692E0
7.061881304E0,4.350749969E0,-8.343173981E0,7.639086246E-1,9.440399025E0
7.064426304E0,4.551746845E0,-8.338388443E0,1.242473125E0,9.580754701E0
7.066971304E0,4.748556614E0,-8.228319168E0,1.721635938E0,9.654949847E0
7.069516825E0,4.777270317E0,-8.142177582E0,2.200200319E0,9.693206327E0
7.072010158E0,4.882554531E0,-7.993224144E0,2.779861689E0,9.770291806E0
7.074549117E0,4.930410862E0,-7.825726509E0,3.425923824E0,9.863462917E0
7.077088075E0,4.987838745E0,-7.624729156E0,3.972085476E0,9.939441286E0
7.079627033E0,5.045266628E0,-7.347161770E0,4.479363918E0,9.974978824E0
7.082165992E0,5.011766911E0,-7.079165936E0,4.896313190E0,9.960234976E0
7.084704950E0,4.978267670E0,-6.815357208E0,5.374877930E0,1.000607594E1
7.087243908E0,4.916054249E0,-6.547360897E0,5.705087185E0,9.979155469E0
7.089782867E0,4.782055855E0,-6.250650883E0,6.050251961E0,9.926945323E0
7.092324013E0,4.671388149E0,-5.915057659E0,6.284748554E0,9.813655728E0
7.094863023E0,4.580460548E0,-5.647061348E0,6.413960934E0,9.695814332E0
7.097402033E0,4.513461590E0,-5.422136307E0,6.567101955E0,9.638346629E0
7.099941044E0,4.470390797E0,-5.173282623E0,6.538387775E0,9.460325664E0
7.102480054E0,4.360321045E0,-4.938187599E0,6.485745907E0,9.244619860E0
7.105019065E0,4.235894203E0,-4.703691006E0,6.519245148E0,9.086697204E0
7.107558075E0,4.073182583E0,-4.454837322E0,6.399604321E0,8.797234076E0
7.110097085E0,3.886542082E0,-4.287340164E0,6.275177479E0,8.536061588E0
7.112637815E0,3.771686792E0,-4.095914364E0,6.284748554E0,8.396439729E0
7.115176877E0,3.719044685E0,-3.947559118E0,6.064609051E0,8.135969475E0
7.117715940E0,3.680759430E0,-3.817748547E0,5.921039581E0,7.948704528E0
7.120255002E0,3.699902058E0,-3.631108284E0,5.806184292E0,7.783700832E0
7.122794065E0,3.647259951E0,-3.482753277E0,5.642873764E0,7.567965371E0
7.125333075E0,3.483949661E0,-3.334398270E0,5.508875847E0,7.321463662E0
7.127872138E0,3.321237803E0,-3.147758245E0,5.255236626E0,6.968250462E0
7.130411200E0,3.254238844E0,-2.941975355E0,4.187439442E0,6.064646611E0
7.132951669E0,7.487142086E0,-3.119044304E0,-2.919722176E1,3.030286277E1
7.135490783E0,8.234300613E0,-1.174875975E0,-7.355237579E1,7.402118633E1
7.138029846E0,1.985444546E0,-4.133601189E-1,-4.229373932E1,4.234233392E1
7.140568960E0,3.306880951E0,-1.418943882E0,1.046261668E0,3.747469392E0
7.143108023E0,5.830710411E0,-1.816152334E0,1.445384502E1,1.569105571E1
7.145647138E0,6.108277798E0,-1.922034740E0,1.508614826E1,1.638893360E1
7.148186200E0,5.016552448E0,-2.711666346E0,8.243273735E0,1.002349713E1
7.150725315E0,2.267797709E0,-5.029713154E0,5.048855543E-1,5.540381781E0
7.153265523E0,1.310070395E0,-2.999403238E0,9.948160172E0,1.047275489E1
7.155804638E0,1.722234130E0,-9.643075466E-1,1.597149277E1,1.609299726E1
7.158343752E0,6.305087805E-1,-7.435696125E-1,1.526800346E1,1.529909693E1
7.160882867E0,-6.532405615E-1,-5.473581553E-1,1.435813236E1,1.438340325E1
7.163421981E0,-1.275374413E0,-4.660021961E-1,1.360618782E1,1.367377362E1
7.165961148E0,-1.596610904E0,-6.095715761E-1,1.276331615E1,1.287722731E1
7.168500263E0,-1.630110383E0,-8.829515576E-1,1.195932770E1,1.210216436E1
7.171039377E0,-1.490728498E0,-1.275374413E0,1.102074242E1,1.119399905E1
7.173579325E0,-1.414158225E0,-1.634297848E0,9.924231529E0,1.015682748E1
7.176118492E0,-1.390229940E0,-1.912463546E0,8.697910309E0,9.013539806E0
7.178657606E0,-1.414158225E0,-1.998605132E0,7.539186001E0,7.926764252E0
7.181196773E0,-1.519442320E0,-2.060818434E0,6.370890141E0,6.866142932E0
7.183735888E0,-1.308874011E0,-2.209173441E0,5.097310543E0,5.707554051E0
7.186275054E0,-8.111668825E-1,-2.582453728E0,3.852444410E0,4.708331647E0
7.188814169E0,-2.362912297E-1,-2.922832966E0,2.732005358E0,4.007822272E0
7.191353335E0,2.662015259E-1,-3.138186932E0,1.664208174E0,3.562115848E0
7.193893179E0,9.320043921E-1,-3.195614576E0,7.830511928E-1,3.419613118E0
7.196432346E0,1.042074203E0,-3.099901676E0,3.756731451E-1,3.291874748E0
7.198971513E0,1.109073281E0,-2.961117983E0,-7.178467698E-3,3.162011193E0
7.201510679E0,1.070788145E0,-2.932404041E0,-5.341976285E-1,3.167167160E0
7.204049794E0,1.156929731E0,-3.209971666E0,-1.098903775E0,3.584688830E0
7.206588960E0,1.333998680E0,-3.506681681E0,-1.266401410E0,3.959815832E0
7.209128127E0,1.645663738E0,-3.741178274E0,-1.218544960E0,4.264912172E0
7.211667294E0,1.894517303E0,-3.875176191E0,-1.132403374E0,4.459655113E0
7.214206981E0,1.999801517E0,-3.957130432E0,-1.146760225E0,4.579644787E0
7.216746148E0,2.119442701E0,-4.043272018E0,-1.228116274E0,4.727404738E0
7.219285315E0,2.196012974E0,-4.124628067E0,-1.333400369E0,4.859319522E0
7.221824533E0,2.229512453E0,-4.129413605E0,-1.376471281E0,4.890547585E0
7.224363648E0,2.191227436E0,-4.191627026E0,-1.457827210E0,4.949391374E0
7.226902815E0,2.200798512E0,-4.239483356E0,-1.486541033E0,5.002653042E0
7.229442033E0,2.181656122E0,-4.234697819E0,-1.500898004E0,4.994495357E0
7.231981200E0,2.243869543E0,-4.210769653E0,-1.534397483E0,5.011976380E0
7.234520835E0,2.210369825E0,-4.186841488E0,-1.548754454E0,4.981366958E0
7.237060054E0,2.176870346E0,-4.158127785E0,-1.529611826E0,4.936446446E0
7.239599221E0,2.205584288E0,-4.148556232E0,-1.505683661E0,4.933781932E0
7.242138388E0,2.219941139E0,-4.158127785E0,-1.500898004E0,4.946803023E0
7.244677606E0,2.248655081E0,-4.148556232E0,-1.543968797E0,4.964958019E0
7.247216773E0,2.339582443E0,-4.115056515E0,-1.548754454E0,4.980559857E0
7.249755940E0,2.263011932E0,-4.119842529E0,-1.520040631E0,4.940126415E0
7.252295158E0,2.239083767E0,-4.143770695E0,-1.520040631E0,4.949227738E0
7.254834638E0,2.349153519E0,-4.282554150E0,-1.625923038E0,5.148049924E0
7.257373856E0,2.435295343E0,-4.416552544E0,-1.807777524E0,5.357672942E0
7.259913023E0,2.454437733E0,-4.660620213E0,-1.879562140E0,5.592709467E0
7.262452242E0,2.622533560E0,-4.962714195E0,-2.008774519E0,5.961659964E0
7.264991408E0,2.727817774E0,-5.302495003E0,-2.118844509E0,6.328265569E0
7.267530627E0,2.847458839E0,-5.670989513E0,-2.176272154E0,6.708524755E0
7.270069794E0,2.962314367E0,-5.972485542E0,-2.338984251E0,7.065177796E0
7.272609013E0,3.125026464E0,-6.293721676E0,-2.458625317E0,7.444565896E0
7.275148492E0,3.302095175E0,-6.609574318E0,-2.602194548E0,7.833372305E0
7.277687710E0,3.469592810E0,-6.987640381E0,-2.770290375E0,8.278870763E0
7.280226929E0,3.642474174E0,-7.304090977E0,-2.837289333E0,8.641040092E0
7.282766096E0,3.829114437E0,-7.524230957E0,-2.755933523E0,8.880953690E0
7.285305315E0,3.924827337E0,-7.816154957E0,-1.975275040E0,8.966507649E0
7.287844481E0,3.699902058E0,-8.261817932E0,1.890329868E-1,9.054426776E0
7.290383700E0,2.775674343E0,-8.874381065E0,5.580660820E0,1.084448166E1
7.292922919E0,1.396211982E0,-1.019162941E1,1.333819199E1,1.684417061E1
7.295462294E0,9.511470199E-1,-1.104826069E1,1.713500214E1,2.041021909E1
7.298001513E0,8.697910309E-1,-1.182413292E1,1.915574074E1,2.252796171E1
7.300540731E0,6.113662124E-1,-1.250907898E1,2.042992020E1,2.396314806E1
7.303079898E0,5.682953596E-1,-1.305942822E1,2.071705818E1,2.449628798E1
7.305619117E0,6.113662124E-1,-1.343330669E1,2.007039833E1,2.415881592E1
7.308158335E0,7.692924738E-1,-1.367737389E1,1.868674850E1,2.317017343E1
7.310697554E0,7.166503668E-1,-1.377308750E1,1.642672729E1,2.144875047E1
7.313236721E0,1.042074203E0,-1.377787304E1,1.368275833E1,1.944565709E1
7.315776148E0,1.066002488E0,-1.368215942E1,1.104467106E1,1.761597589E1
7.318315367E0,9.176474810E-1,-1.362951756E1,8.875576973E0,1.629053996E1
7.320854585E0,6.544370055E-1,-1.360558987E1,7.046264648E0,1.533591239E1
7.323393804E0,2.422732860E-1,-1.353380489E1,5.398806095E0,1.457290906E1
7.325933023E0,-3.050848842E-2,-1.342373466E1,4.063013077E0,1.402517944E1
7.328472190E0,-5.670989752E-1,-1.345723438E1,2.741576433E0,1.374536285E1
7.331011408E0,-9.786644578E-1,-1.335195065E1,1.668993831E0,1.349140136E1
7.333550627E0,-1.587039590E0,-1.317428303E1,7.974081635E-1,1.329346786E1
7.336090002E0,-2.434098721E0,-1.307378483E1,4.187439680E-1,1.330503787E1
7.338629221E0,-3.444468260E0,-1.303071404E1,9.505487680E-1,1.351175092E1
7.341168440E0,-4.009772778E0,-1.274836063E1,1.986042857E-1,1.336556846E1
7.343707658E0,-3.976273060E0,-1.234158134E1,-9.553344250E-1,1.300146305E1
7.346246877E0,-3.434896946E0,-1.165184975E1,-1.673779488E0,1.226236753E1
7.348786044E0,-2.803191662E0,-1.087597752E1,-2.200200319E0,1.144489632E1
7.351325263E0,-2.309672117E0,-1.006660461E1,-2.248056889E0,1.056999875E1
7.353864533E0,-1.874178290E0,-9.238688469E0,-2.458625317E0,9.742214704E0
7.356403856E0,-1.227517962E0,-8.477172852E0,-3.430709362E0,9.227081154E0
7.358943075E0,-4.229314029E-1,-7.887939930E0,-5.121238708E0,9.414114574E0
7.361482294E0,-4.965107143E-2,-7.691728592E0,-7.817351341E0,1.096704773E1
7.364021513E0,2.422732860E-1,-7.485945702E0,-1.079521942E1,1.313905787E1
7.366560731E0,3.475574851E-1,-7.380661488E0,-1.351526070E1,1.540315656E1
7.369099950E0,1.704886109E-1,-7.184450150E0,-1.588535118E1,1.743530248E1
7.371639169E0,-1.118644550E-1,-6.863213539E0,-1.768116379E1,1.896680697E1
7.374178388E0,-3.176472187E-1,-6.418148518E0,-1.860539246E1,1.968385528E1
7.376717658E0,-4.277170599E-1,-5.800201893E0,-1.893560219E1,1.980864241E1
7.379256877E0,-4.133601189E-1,-5.230710506E0,-1.902174377E1,1.973215485E1
7.381796096E0,-3.655036688E-1,-4.588835716E0,-1.868196297E1,1.924075743E1
7.384335315E0,-3.176472187E-1,-3.966701746E0,-1.764287949E1,1.808609463E1
7.386874533E0,-3.272185028E-1,-3.406183004E0,-1.638844299E1,1.674187022E1
7.389413752E0,-3.750749528E-1,-2.778665304E0,-1.507119370E1,1.532979261E1
7.391952971E0,-4.420739710E-1,-2.185245275E0,-1.354397392E1,1.372625061E1
7.394492190E0,-4.660021961E-1,-1.710868239E0,-1.206939697E1,1.219895780E1
7.397031460E0,-4.516452849E-1,-1.313659668E0,-1.059422207E1,1.068490648E1
7.399570679E0,-3.750749528E-1,-1.002592683E0,-8.899505615E0,8.963652911E0
7.402109898E0,-4.707878530E-1,-6.526423693E-1,-7.017550468E0,7.063540036E0
7.404649117E0,-4.660021961E-1,7.956135273E-2,5.581258535E-1,7.314318314E-1
7.407188335E0,1.465603858E-1,2.167299032E0,2.403051949E1,2.412850040E1
7.409727554E0,1.947159410E0,3.685544968E0,4.746522522E1,4.764789897E1
7.412266773E0,3.771686792E0,3.666402578E0,6.014957809E1,6.037913443E1
7.414806044E0,4.734199524E0,2.167299032E0,5.801398468E1,5.824716516E1
7.417345315E0,4.408177376E0,2.279163599E-1,5.020859909E1,5.040225587E1
7.419884533E0,2.401795626E0,-1.931606054E0,3.752902985E1,3.765538216E1
7.422423752E0,1.256231871E-2,-3.947559118E0,2.435594368E1,2.467377906E1
7.424963023E0,-1.577468276E0,-5.522634506E0,1.246182060E1,1.372169344E1
7.427502242E0,-2.568096876E0,-6.729215622E0,2.463410854E0,7.612217646E0
7.430041460E0,-3.329612732E0,-7.581658363E0,-5.825326920E0,1.012434187E1
7.432580679E0,-4.028914928E0,-8.304888725E0,-1.220818138E1,1.530500000E1
7.435119898E0,-4.674977303E0,-8.759525299E0,-1.601456451E1,1.884279631E1
7.437659117E0,-5.044070244E0,-9.133403778E0,-1.730788422E1,2.020951670E1
7.440198335E0,-5.029713154E0,-9.272188187E0,-1.776730728E1,2.066273690E1
7.442737554E0,-4.957928658E0,-9.181260109E0,-1.751845360E1,2.039050785E1
7.445276825E0,-5.120640278E0,-8.955737114E0,-1.510050583E1,1.828801412E1
7.447816044E0,-5.278566837E0,-8.496315002E0,-1.160459137E1,1.532048228E1
7.450355263E0,-5.158925533E0,-7.753942013E0,-6.964908600E0,1.162962085E1
7.452894481E0,-4.651049137E0,-6.867999077E0,-1.558325768E0,8.439789606E0
7.455433700E0,-3.703491211E0,-5.948556900E0,3.771088600E0,7.957530118E0
7.457972971E0,-2.505883455E0,-5.221138954E0,8.861220360E0,1.058588542E1
7.460512190E0,-1.462014675E0,-4.607978344E0,1.321855068E1,1.407483689E1
7.463051460E0,-6.053841114E-1,-4.129413605E0,1.630230141E1,1.682805924E1
7.465590679E0,1.513460279E-1,-3.731606960E0,1.801615906E1,1.839917888E1
7.468129898E0,9.559326172E-1,-3.267399311E0,1.819861221E1,1.851429696E1
7.470669117E0,1.803590059E0,-2.778665304E0,1.678565025E1,1.710941181E1
7.473208335E0,2.478366137E0,-2.017747641E0,1.401296806E1,1.437278255E1
7.475747554E0,2.991028309E0,-1.208375454E0,1.061815071E1,1.109736663E1
7.478286825E0,3.364308596E0,-2.697907388E-1,7.644470215E0,8.356391819E0
