"time","ax","ay","az","a_mag"
3.187621201E0,3.120240688E0,-9.420542717E0,8.787640929E-1,9.962667984E0
3.190157711E0,6.170491219E0,-9.415757179E0,-5.820540786E-1,1.127254328E1
3.192694169E0,5.974279881E0,-9.310472488E0,-6.681957245E-1,1.108257206E1
3.195230628E0,5.710471153E0,-9.181260109E0,-1.555334777E-1,1.081338100E1
3.197767086E0,6.620342255E0,-8.941379547E0,6.251249313E-1,1.114306874E1
3.200312086E0,8.224729538E0,-8.812167168E0,3.086741269E-1,1.205801584E1
3.202861669E0,9.187242508E0,-8.510671616E0,-5.533402562E-1,1.253567476E1
3.205398649E0,9.163313866E0,-8.045866013E0,-8.404789567E-1,1.222328457E1
3.207935680E0,8.535796165E0,-7.634300709E0,-7.495517135E-1,1.147624465E1
3.210472659E0,7.755138397E0,-7.222734928E0,-6.251249313E-1,1.061606578E1
3.213009690E0,7.066005230E0,-6.896713257E0,-5.772684813E-1,9.890719011E0
3.215546669E0,6.414559364E0,-6.757929325E0,-6.777670383E-1,9.342138340E0
3.218083701E0,6.108277798E0,-6.791429043E0,-1.022333503E0,9.191285649E0
3.220628701E0,6.136991978E0,-6.939784050E0,-1.539183140E0,9.391078635E0
3.223174899E0,6.318846226E0,-6.982854843E0,-2.252842426E0,9.683149198E0
3.225712346E0,6.261418819E0,-6.863213539E0,-2.439482689E0,9.605214287E0
3.228249742E0,6.156134605E0,-6.777071953E0,-2.224128723E0,9.421966149E0
3.230787190E0,6.505486488E0,-6.748358250E0,-1.731207132E0,9.531986763E0
3.233324638E0,7.243073940E0,-6.671787739E0,-1.539183140E0,9.967143847E0
3.235862034E0,8.057231903E0,-6.509075642E0,-1.520040631E0,1.046888605E1
3.238399482E0,8.919246674E0,-6.308078766E0,-1.323829174E0,1.100442378E1
3.240944482E0,9.603593826E0,-6.126224041E0,-1.094118118E0,1.144363272E1
3.243488180E0,1.002532864E1,-6.030511379E0,-8.165507317E-1,1.172778909E1
3.246025940E0,1.029332447E1,-6.025725842E0,-4.905286431E-1,1.193744189E1
3.248563701E0,1.055174923E1,-6.016154289E0,-1.268195957E-1,1.214699994E1
3.251101461E0,1.082453156E1,-5.905486107E0,1.698904037E-1,1.233183329E1
3.253639221E0,1.109312534E1,-5.699703693E0,3.182454109E-1,1.247578984E1
3.256176982E0,1.074796104E1,-5.608776093E0,3.517449200E-1,1.212851023E1
3.258714742E0,9.201599121E0,-6.135795593E0,1.986042857E-1,1.106150341E1
3.261263284E0,5.614758492E0,-6.944569588E0,-2.703889608E-1,8.934521244E0
3.263801305E0,2.229512453E0,-7.213163853E0,-1.601994753E0,7.717956059E0
3.266339326E0,3.790829182E0,-6.844070911E0,-1.362114310E0,7.941476432E0
3.268877399E0,9.383454323E0,-5.886343479E0,1.022333503E0,1.112400199E1
3.271415419E0,1.279262829E1,-5.206781864E0,2.933002472E0,1.411964658E1
3.273953440E0,1.182532978E1,-4.909473896E0,3.071786165E0,1.316727871E1
3.276491461E0,1.070010471E1,-4.459623337E0,2.444268227E0,1.184714853E1
3.279029534E0,1.072881889E1,-4.081557274E0,1.366899967E0,1.156006402E1
3.281576149E0,1.101655579E1,-3.750749588E0,4.857429862E-1,1.164768518E1
3.284114378E0,1.112662506E1,-3.583251953E0,-2.560320199E-1,1.169217825E1
3.286652659E0,1.130369377E1,-3.377469063E0,-5.724828243E-1,1.181137277E1
3.289190888E0,1.196949673E1,-2.980260611E0,-9.601200819E-1,1.237225266E1
3.291729169E0,1.251027489E1,-2.572882652E0,-1.400399446E0,1.284865057E1
3.294267399E0,1.251506042E1,-2.252244234E0,-1.578066587E0,1.281365037E1
3.296805628E0,1.248156071E1,-2.036890268E0,-1.917847395E0,1.279126336E1
3.299343909E0,1.225185013E1,-1.826321840E0,-2.300698996E0,1.259906738E1
3.301889065E0,1.206042480E1,-1.720439434E0,-2.425125837E0,1.242155359E1
3.304427503E0,1.178225899E1,-1.821536183E0,-2.650649309E0,1.221333544E1
3.306965888E0,1.157647610E1,-1.917249203E0,-2.794218540E0,1.206226764E1
3.309504326E0,1.128933716E1,-2.012962103E0,-2.875574589E0,1.182243964E1
3.312042763E0,1.101177025E1,-2.156531334E0,-2.727219582E0,1.154761612E1
3.314581201E0,1.032682419E1,-2.601596355E0,-2.353341103E0,1.090641168E1
3.317119586E0,9.431310654E0,-3.152543783E0,-2.176272154E0,1.017960281E1
3.319658024E0,8.248658180E0,-3.683750391E0,-2.047059774E0,9.262873876E0
3.322201930E0,6.965506554E0,-4.335196495E0,-2.027917147E0,8.451311032E0
3.324740471E0,6.089135647E0,-4.890331268E0,-1.908276081E0,8.039554120E0
3.327279065E0,5.337191105E0,-5.063212872E0,-1.654636860E0,7.540527608E0
3.329817607E0,4.825126648E0,-5.168497086E0,-1.357328653E0,7.199829884E0
3.332356201E0,4.427320004E0,-5.201996326E0,-1.122832060E0,6.922620893E0
3.334894742E0,4.168895245E0,-5.206781864E0,-9.744769931E-1,6.740910202E0
3.337433284E0,4.197608948E0,-5.297709465E0,-9.601200819E-1,6.826966898E0
3.339971878E0,4.441677094E0,-5.417350292E0,-1.041476011E0,7.082432624E0
3.342514846E0,4.805984497E0,-5.580062389E0,-1.098903775E0,7.445950091E0
3.345053544E0,5.236692429E0,-5.718846321E0,-1.103689432E0,7.832386686E0
3.347592190E0,5.782854080E0,-5.781059742E0,-1.051047325E0,8.244195142E0
3.350130888E0,6.261418819E0,-5.785845280E0,-8.739784956E-1,8.570018066E0
3.352669534E0,6.716054916E0,-5.819344521E0,-7.016952634E-1,8.914176380E0
3.355208232E0,6.994220734E0,-5.800201893E0,-5.533402562E-1,9.103167092E0
3.357746878E0,7.109076023E0,-5.781059742E0,-3.756731451E-1,9.170645776E0
3.360285576E0,7.190432072E0,-5.886343479E0,-2.799602449E-1,9.296759149E0
3.362827763E0,7.228717327E0,-5.972485542E0,-2.368894368E-1,9.379821659E0
3.365366513E0,7.228717327E0,-6.159723759E0,-2.273181528E-1,9.499906553E0
3.367905315E0,7.219145775E0,-6.298507214E0,-3.134597540E-1,9.585693290E0
3.370444065E0,7.046862602E0,-6.389434814E0,-4.043870270E-1,9.520854933E0
3.372982815E0,6.812366009E0,-6.513861656E0,-4.809573591E-1,9.437692742E0
3.375521565E0,6.586842537E0,-6.671787739E0,-6.394818425E-1,9.397243386E0
3.378060315E0,6.495915413E0,-6.786643028E0,-9.218349457E-1,9.439556150E0
3.380599117E0,6.175277233E0,-6.958926678E0,-1.074975610E0,9.365697090E0
3.383069117E0,5.744568825E0,-6.963712215E0,-1.070189953E0,9.090581133E0
3.385539117E0,5.265406132E0,-6.887141705E0,-1.007976532E0,8.727728185E0
3.388009117E0,4.872983456E0,-6.667002201E0,-9.744769931E-1,8.315316682E0
3.390460524E0,4.417748928E0,-6.298507214E0,-6.203392744E-1,7.718323622E0
3.392992503E0,4.231108665E0,-6.217151642E0,-1.076770201E-1,7.521093632E0
3.395524534E0,4.412963390E0,-6.403791428E0,4.067798331E-2,7.777174630E0
3.398056461E0,4.618745804E0,-6.671787739E0,-2.392822644E-3,8.114528339E0
3.400588440E0,4.930410862E0,-6.949355125E0,-3.086741269E-1,8.526298590E0
3.403137815E0,5.155336380E0,-7.189235687E0,-4.809573591E-1,8.859679618E0
3.405670263E0,5.184050083E0,-7.380661488E0,-3.661018610E-1,9.026769623E0
3.408202659E0,5.346762180E0,-7.385447025E0,-1.938186288E-1,9.119772982E0
3.410735107E0,5.380261898E0,-7.366304398E0,-1.507478207E-1,9.123178365E0
3.413267503E0,5.174479008E0,-7.351947784E0,1.603191197E-1,8.991777991E0
3.415799951E0,5.471189022E0,-6.786643028E0,-9.332008660E-2,8.717863359E0
3.418332346E0,5.629115105E0,-6.566503525E0,7.417750359E-2,8.649358803E0
3.420864794E0,5.888138294E0,-6.451648235E0,1.794617027E-1,8.736483505E0
3.423409794E0,6.017350674E0,-6.255436420E0,1.603191197E-1,8.681284246E0
3.425954794E0,5.614758492E0,-6.360720634E0,3.996013701E-1,8.493760131E0
3.428499794E0,5.940780640E0,-7.174878597E0,-3.373879790E-1,9.321243916E0
3.431044794E0,5.979065418E0,-7.552944660E0,-1.122832060E0,9.698296147E0
3.433589794E0,6.218348026E0,-7.543373585E0,-1.769492388E0,9.934859864E0
3.436134794E0,6.543771744E0,-7.878368378E0,-2.405983210E0,1.052037985E1
3.438679794E0,6.682555676E0,-8.276175499E0,-2.851646423E0,1.101287967E1
3.441224794E0,6.582056999E0,-8.391031265E0,-2.813361168E0,1.102940983E1
3.443769794E0,6.491129398E0,-8.333602905E0,-2.636292458E0,1.088731997E1
3.446314794E0,6.328417778E0,-8.233104706E0,-2.501696110E0,1.068135610E1
3.448859794E0,5.983851433E0,-8.481958389E0,-2.401197433E0,1.065438150E1
3.451404794E0,5.878567219E0,-8.826524734E0,-2.195414782E0,1.082981706E1
3.453949794E0,5.624329567E0,-8.888737679E0,-1.802991867E0,1.067209072E1
3.456494794E0,5.054837704E0,-9.037093163E0,-1.822134495E0,1.051382952E1
3.459039794E0,4.570889473E0,-9.406186104E0,-1.802991867E0,1.061226400E1
3.461584794E0,4.369892120E0,-9.827322960E0,-1.113260746E0,1.081256599E1
3.464129794E0,4.207180500E0,-9.875179291E0,-5.048855543E-1,1.074590355E1
3.466674794E0,3.719044685E0,-1.002831936E1,-5.581258535E-1,1.071027483E1
3.469219794E0,3.517449379E0,-1.044048309E1,-4.426721931E-1,1.102597370E1
3.471764794E0,3.555734396E0,-1.070847988E1,-5.024927482E-2,1.128349739E1
3.474309794E0,3.373879910E0,-1.077069283E1,-2.632104978E-2,1.128678796E1
3.476854794E0,3.349951744E0,-1.078504944E1,-9.810572863E-2,1.129376345E1
3.479399794E0,3.259024382E0,-1.084247780E1,-4.091726840E-1,1.132907706E1
3.481944794E0,3.345165968E0,-1.090469074E1,-5.916253924E-1,1.142157766E1
3.484489794E0,3.215953588E0,-1.086161995E1,-6.873382926E-1,1.134854966E1
3.487034794E0,3.373879910E0,-1.090469074E1,-6.969096065E-1,1.143595334E1
3.489579794E0,3.603590965E0,-1.080897808E1,-5.192425251E-1,1.140567788E1
3.492124794E0,3.574877024E0,-1.069412231E1,-7.399803996E-1,1.130006942E1
3.494669794E0,3.671188116E0,-1.062712383E1,-8.739784956E-1,1.127728786E1
3.497214794E0,3.747758389E0,-1.054576778E1,-1.228116274E0,1.125909324E1
3.499759794E0,3.843471289E0,-1.050269699E1,-1.553540111E0,1.129125336E1
3.502304794E0,3.819543123E0,-1.033041382E1,-1.774278045E0,1.115591421E1
3.504781149E0,3.594019651E0,-1.014377308E1,-1.941775560E0,1.093542875E1
3.507315263E0,3.211168051E0,-1.011924744E1,-1.965703845E0,1.079697923E1
3.509849430E0,3.062813044E0,-1.008096218E1,-2.281556368E0,1.078017262E1
3.512383596E0,3.306880951E0,-1.009053326E1,-2.573480844E0,1.092598401E1
3.514917711E0,3.541377544E0,-1.015813065E1,-2.842075109E0,1.112683082E1
3.517451878E0,3.723830223E0,-1.027298546E1,-2.990430117E0,1.132889289E1
3.519986044E0,4.097110748E0,-1.025862885E1,-2.880360365E0,1.141587746E1
3.522520211E0,4.302893162E0,-1.025384331E1,-2.760719061E0,1.145765080E1
3.525065211E0,4.532604218E0,-1.043091202E1,-2.732005358E0,1.169667815E1
3.527610211E0,4.590032101E0,-1.047876835E1,-2.722434044E0,1.175944845E1
3.530155211E0,4.551746845E0,-1.049791145E1,-2.444268227E0,1.170038424E1
3.532700211E0,4.298107624E0,-1.072283649E1,-2.085345030E0,1.173889328E1
3.535245211E0,3.905684710E0,-1.110568810E1,-1.500898004E0,1.186774519E1
3.537790211E0,3.436093330E0,-1.138385391E1,-1.261615753E0,1.195786526E1
3.540335211E0,3.010170937E0,-1.172363472E1,-1.046261668E0,1.214904949E1
3.542880211E0,2.995813847E0,-1.208255768E1,-1.051047325E0,1.249270992E1
3.545425211E0,2.909672260E0,-1.218784237E1,-1.012762189E0,1.257121241E1
3.547970211E0,2.612962246E0,-1.223151112E1,-8.069794178E-1,1.253350117E1
3.550515211E0,2.310868502E0,-1.212562847E1,-3.373879790E-1,1.234847398E1
3.553060211E0,2.090728760E0,-1.177149105E1,-3.708875179E-1,1.196146755E1
3.555605211E0,1.784447432E0,-1.147956657E1,-1.124626622E-1,1.161797526E1
3.558150211E0,1.750947952E0,-1.130249786E1,2.895315289E-1,1.144098358E1
3.560695211E0,2.004587173E0,-1.115832996E1,1.651047617E-1,1.133816374E1
3.563240211E0,1.894517303E0,-1.111047363E1,-1.459621787E-1,1.127178447E1
3.565785211E0,1.817947030E0,-1.135513973E1,-2.799602449E-1,1.150315207E1
3.568330211E0,2.095514536E0,-1.147956657E1,-9.810572863E-2,1.166967243E1
3.570875211E0,2.014158487E0,-1.177627659E1,-1.842473447E-1,1.194870168E1
3.573420211E0,2.176870346E0,-1.201555920E1,-4.809573591E-1,1.222062794E1
3.575965211E0,3.153740168E0,-1.158485126E1,-5.676971674E-1,1.201986422E1
3.578510211E0,3.690330744E0,-1.113918781E1,-5.288137794E-1,1.174647565E1
3.581055211E0,3.967898130E0,-1.098126125E1,-7.974081635E-1,1.170334030E1
3.583600211E0,4.264608383E0,-1.076590729E1,-1.204187989E0,1.164223832E1
3.586145211E0,4.221537113E0,-1.059362411E1,-1.467398524E0,1.149780440E1
3.588690211E0,4.240679741E0,-1.043091202E1,-1.558325768E0,1.136730704E1
3.591235211E0,4.412963390E0,-1.036391354E1,-1.587637782E0,1.137565573E1
3.593780211E0,4.302893162E0,-1.020598698E1,-1.543968797E0,1.118306306E1
3.596325211E0,4.125824451E0,-1.005224800E1,-1.247258782E0,1.093735671E1
3.598870211E0,4.283750534E0,-1.004267693E1,-5.868397355E-1,1.093390412E1
3.601415211E0,4.054039955E0,-1.016291618E1,-1.113260746E0,1.099815688E1
3.603960211E0,3.953541279E0,-1.024905777E1,-1.309472203E0,1.106292869E1
3.606505211E0,4.197608948E0,-1.027777100E1,-7.304090858E-1,1.112591547E1
3.609050211E0,4.345963955E0,-1.027298546E1,-4.857429862E-1,1.116501586E1
3.611595211E0,4.470390797E0,-1.032084274E1,-6.203392744E-1,1.126450219E1
3.614140211E0,5.121836662E0,-1.007617569E1,-6.107679605E-1,1.131969809E1
3.616685211E0,6.328417778E0,-9.190832138E0,-4.043870270E-1,1.116618985E1
3.619230211E0,5.030909538E0,-9.731609344E0,-8.931210637E-1,1.099144833E1
3.621775211E0,5.016552448E0,-1.066062355E1,-6.011967063E-1,1.179729335E1
3.624320211E0,5.801996708E0,-1.056490993E1,-9.170492887E-1,1.208807127E1
3.626790211E0,5.332405090E0,-1.090947628E1,-1.185045362E0,1.220063725E1
3.629260211E0,5.341976643E0,-1.155135155E1,-4.426721931E-1,1.273445702E1
3.631721357E0,6.098706722E0,-1.070369434E1,-8.548358679E-1,1.234884775E1
3.634252346E0,5.174479008E0,-1.106261730E1,-7.016952634E-1,1.223311534E1
3.636783388E0,4.992624283E0,-1.089033413E1,-9.026923180E-1,1.201418029E1
3.639314378E0,5.754140377E0,-1.033998489E1,-9.888339639E-1,1.187447732E1
3.641845419E0,7.534998417E0,-9.396614075E0,-7.686942816E-1,1.206911132E1
3.644376409E0,6.562914371E0,-9.755537987E0,-6.107679605E-1,1.177350432E1
3.646921409E0,6.266204357E0,-9.841679573E0,-6.969096065E-1,1.168801338E1
3.649466409E0,6.347560406E0,-9.655039787E0,-1.098903775E0,1.160684737E1
3.652011409E0,5.892923832E0,-9.927821159E0,-1.185045362E0,1.160571052E1
3.654556409E0,5.107480049E0,-1.056012440E1,-1.515254974E0,1.182787290E1
3.657102399E0,4.666602135E0,-1.083769226E1,-1.534397483E0,1.189903881E1
3.659635003E0,5.016552448E0,-1.048355389E1,-1.846062660E0,1.176769510E1
3.662167659E0,5.241477966E0,-1.026341438E1,-1.970489502E0,1.169160361E1
3.664700263E0,5.404190063E0,-9.990034103E0,-1.960918188E0,1.152611174E1
3.667245263E0,5.778068542E0,-9.602396965E0,-2.118844509E0,1.140533233E1
3.669790263E0,5.811567783E0,-9.257830620E0,-2.358126640E0,1.118224079E1
3.672335263E0,5.351547718E0,-9.195617676E0,-2.386840582E0,1.090391927E1
3.674880263E0,4.805984497E0,-9.051449776E0,-2.520838737E0,1.055371299E1
3.677425263E0,4.479962349E0,-8.745168686E0,-2.966501951E0,1.026392575E1
3.679970263E0,4.101896286E0,-8.764310837E0,-3.339782238E0,1.023683755E1
3.682515263E0,3.416950703E0,-8.927022934E0,-3.626920938E0,1.022359262E1
3.685060263E0,2.416152716E0,-9.506684303E0,-3.636492252E0,1.046130567E1
3.687605263E0,1.434497118E0,-9.817750931E0,-3.871587038E0,1.065059630E1
3.690150263E0,7.692924738E-1,-9.674181938E0,-4.340580463E0,1.063119212E1
3.692695263E0,9.798609018E-1,-9.003593445E0,-4.388436794E0,1.006395548E1
3.695240263E0,8.075776696E-1,-8.615956306E0,-3.771088600E0,9.439703067E0
3.697785263E0,3.044866920E-1,-7.902296543E0,-3.330210924E0,8.580752158E0
3.700330263E0,2.805584669E-1,-7.318448067E0,-2.803789854E0,7.842170153E0
3.702875263E0,8.027920127E-1,-7.323233604E0,-2.109273195E0,7.663110260E0
3.705420263E0,5.539384484E-1,-7.418946743E0,-1.630708575E0,7.616221441E0
3.707965263E0,2.614158690E-1,-7.471588612E0,-1.165902853E0,7.566525233E0
3.710510263E0,4.528416991E-1,-7.170093060E0,-8.500502706E-1,7.234492764E0
3.713055263E0,3.475574851E-1,-7.093522549E0,-4.474578202E-1,7.116113887E0
3.715600263E0,2.997010350E-1,-7.232306480E0,-9.332008660E-2,7.239115027E0
3.718145263E0,5.682953596E-1,-7.347161770E0,2.129612118E-1,7.372184084E0
3.720690263E0,9.942178130E-1,-7.543373585E0,3.038884699E-1,7.614676769E0
3.723235263E0,1.588235974E0,-7.734799385E0,1.794617027E-1,7.898216352E0
3.725780263E0,2.129014015E0,-7.897511005E0,-1.028913707E-1,8.180095806E0
3.728325263E0,2.420938253E0,-8.156534195E0,-4.331009090E-1,8.519246944E0
3.730870263E0,2.636890650E0,-8.338388443E0,-6.346961856E-1,8.768395142E0
3.733415263E0,2.636890650E0,-8.529814720E0,-8.165507317E-1,8.965360370E0
3.735960263E0,2.435295343E0,-8.659027100E0,-1.113260746E0,9.063595490E0
3.738505263E0,2.129014015E0,-8.769096375E0,-1.347757339E0,9.123935650E0
3.741050263E0,1.746162295E0,-8.802596092E0,-1.390828133E0,9.081254518E0
3.743595263E0,1.281356573E0,-8.874381065E0,-1.347757339E0,9.067136472E0
3.746140263E0,8.362914920E-1,-8.912666321E0,-1.185045362E0,9.029913450E0
3.748610263E0,5.826523304E-1,-8.922237396E0,-8.979067206E-1,8.986213906E0
3.751070107E0,3.714857101E-1,-8.974879265E0,-6.346961856E-1,9.004959672E0
3.753604065E0,1.800599098E-1,-9.003593445E0,-4.235295951E-1,9.015347681E0
3.756137971E0,2.691925503E-2,-9.013164520E0,-1.459621787E-1,9.014386517E0
3.758671878E0,-2.362912297E-1,-8.955737114E0,1.698904037E-1,8.960464472E0
3.761205836E0,-5.766702294E-1,-8.941379547E0,3.708875179E-1,8.967629247E0
3.763739742E0,-8.063812256E-1,-8.984451294E0,6.777670383E-1,9.045992698E0
3.766273701E0,-9.595218897E-1,-9.037093163E0,8.644071817E-1,9.128906553E0
3.768818701E0,-1.079162955E0,-9.094520569E0,9.840483069E-1,9.211039471E0
3.771363701E0,-1.107876897E0,-9.176474571E0,1.103689432E0,9.308770442E0
3.773908701E0,-1.289731383E0,-9.449256897E0,1.304686546E0,9.625698413E0
3.776453701E0,-1.764108539E0,-9.894321442E0,1.755135417E0,1.020245931E1
3.778998701E0,-2.199602127E0,-1.034477043E1,2.114058733E0,1.078525703E1
3.781543701E0,-2.491526604E0,-1.084726334E1,2.434697151E0,1.139291784E1
3.784088701E0,-2.736192703E0,-1.127856922E1,2.760719061E0,1.192956177E1
3.786633701E0,-2.654836655E0,-1.154656601E1,2.712862730E0,1.215446290E1
3.789178701E0,-2.486740828E0,-1.171884918E1,2.568695068E0,1.225208147E1
3.791723701E0,-2.194816589E0,-1.179063320E1,2.496910334E0,1.225033928E1
3.794268701E0,-1.783251047E0,-1.171884918E1,2.458625317E0,1.210604183E1
3.796813701E0,-1.189232826E0,-1.165184975E1,2.535195589E0,1.198361773E1
3.799358701E0,-3.702892959E-1,-1.168056393E1,2.631506681E0,1.197904484E1
3.801903701E0,4.384847581E-1,-1.159920788E1,2.511267424E0,1.187604127E1
3.804448701E0,1.439282775E0,-1.141735363E1,2.018345833E0,1.168337360E1
3.806993701E0,2.416152716E0,-1.133121204E1,1.366899967E0,1.166630086E1
3.809463701E0,3.340380430E0,-1.126421261E1,8.835497499E-1,1.178224458E1
3.811929951E0,4.216751575E0,-1.123071289E1,1.794617027E-1,1.199758777E1
3.814464274E0,5.011766911E0,-1.124028397E1,-5.144568682E-1,1.231772938E1
3.816998544E0,5.552545071E0,-1.118285656E1,-1.031904817E0,1.252804315E1
3.819532867E0,5.964708805E0,-1.110568810E1,-1.601994753E0,1.270749568E1
3.822067190E0,6.227919102E0,-1.109133148E1,-1.826920033E0,1.285076835E1
3.824601513E0,6.529414654E0,-1.112004471E1,-1.980060697E0,1.304642826E1
3.827135784E0,6.754340172E0,-1.129771233E1,-2.362912416E0,1.337321091E1
3.829680784E0,6.749554634E0,-1.112961674E1,-2.741576433E0,1.330192083E1
3.832225784E0,5.921638012E0,-1.028255749E1,-2.535195589E0,1.213358982E1
3.834770784E0,4.566103935E0,-9.243474007E0,-1.889133453E0,1.048140935E1
3.837315784E0,3.278167009E0,-8.161319733E0,-1.543968797E0,8.929577726E0
3.839860784E0,1.999801517E0,-7.194021225E0,-1.529611826E0,7.621867214E0
3.842405784E0,1.357926846E0,-6.533003807E0,-1.975275040E0,6.958865967E0
3.844950784E0,1.013360381E0,-6.126224041E0,-2.578266382E0,6.723464717E0
3.847495784E0,7.740781307E-1,-5.876772404E0,-2.995215654E0,6.641307676E0
3.850040784E0,4.767699242E-1,-5.718846321E0,-3.114856958E0,6.529536482E0
3.852585784E0,7.740781307E-1,-5.728417397E0,-3.382853031E0,6.697585942E0
3.855130784E0,1.104287624E0,-5.809773445E0,-3.526422262E0,6.885388341E0
3.857675784E0,1.487139225E0,-6.011368752E0,-3.574278831E0,7.150077378E0
3.860220784E0,1.741376638E0,-6.355935097E0,-3.516851187E0,7.469842423E0
3.862765784E0,1.717448473E0,-6.848856449E0,-3.320639610E0,7.802763058E0
3.865310784E0,1.161715388E0,-7.629515171E0,-3.000001431E0,8.280041846E0
3.867855784E0,-1.836491376E-1,-8.793025017E0,-2.439482689E0,9.126997959E0
3.870400784E0,-1.222732425E0,-9.712467194E0,-1.846062660E0,9.961678619E0
3.872945784E0,-1.936391711E0,-1.011924744E1,-1.472184181E0,1.040750248E1
3.875490784E0,-2.414956331E0,-1.015334511E1,-1.908276081E0,1.060961585E1
3.878035784E0,-2.419741869E0,-9.970891953E0,-2.866003275E0,1.065306584E1
3.880580784E0,-1.859821439E0,-9.147761345E0,-3.440280676E0,9.948668481E0
3.883125784E0,-8.207381964E-1,-8.123034477E0,-3.862015724E0,9.031747658E0
3.885670784E0,2.231307179E-1,-7.332805157E0,-3.833301783E0,8.277319695E0
3.888215784E0,1.693520188E0,-6.762714863E0,-3.656233072E0,7.872125712E0
3.890760784E0,2.876172781E0,-6.437291145E0,-3.057429075E0,7.684982739E0
3.893305784E0,4.101896286E0,-6.097510338E0,-2.492124796E0,7.759888624E0
3.895850784E0,5.184050083E0,-5.785845280E0,-1.970489502E0,8.014562355E0
3.898395784E0,5.897709846E0,-5.479563713E0,-1.352542996E0,8.163208467E0
3.900940784E0,6.505486488E0,-5.187639713E0,-7.016952634E-1,8.350169848E0
3.903485784E0,6.893722057E0,-5.130211830E0,-2.512463629E-1,8.596836742E0
3.906030784E0,7.133004189E0,-5.240281582E0,6.460621208E-2,8.851241369E0
3.908575784E0,7.118647575E0,-5.522634506E0,4.546362907E-2,9.009811437E0
3.911120784E0,6.951149940E0,-5.814558983E0,-6.939185411E-2,9.062692585E0
3.913665784E0,6.668198586E0,-6.107081413E0,-2.368894368E-1,9.045298910E0
3.916210784E0,6.428916454E0,-6.413362980E0,-5.485545993E-1,9.097422912E0
3.918755784E0,5.888138294E0,-6.748358250E0,-6.825526357E-1,8.982003659E0
3.921300784E0,4.935196877E0,-7.016354084E0,-5.341976285E-1,8.594810059E0
3.923845784E0,3.254238844E0,-7.232306480E0,-4.546362907E-2,7.930850801E0
3.926390784E0,2.487937450E0,-7.332805157E0,-5.503492057E-2,7.743571080E0
3.928935784E0,1.999801517E0,-7.366304398E0,6.460621208E-2,7.633205129E0
3.931480784E0,1.520638824E0,-7.529016495E0,2.177468538E-1,7.684129456E0
3.934025784E0,8.027920127E-1,-7.572087288E0,3.469592929E-1,7.622424920E0
3.936570784E0,3.188436031E-1,-7.380661488E0,5.629115105E-1,7.408960427E0
3.939115784E0,4.624129832E-1,-7.505088329E0,6.203392744E-1,7.544865633E0
3.941660784E0,3.092723191E-1,-7.581658363E0,5.868397355E-1,7.610622431E0
3.944205784E0,2.709871531E-1,-7.471588612E0,5.533402562E-1,7.496949770E0
3.946750784E0,7.310073376E-1,-7.672585964E0,4.618147612E-1,7.721154057E0
3.949295784E0,1.458425403E0,-7.983652592E0,2.703889608E-1,8.120272382E0
3.951765784E0,1.822732687E0,-7.931010723E0,1.603191197E-1,8.139348116E0
3.954235784E0,2.186441660E0,-7.959724426E0,8.853443712E-2,8.255033520E0
3.956728336E0,2.900100946E0,-8.223533630E0,-2.512463629E-1,8.723543753E0
3.959259586E0,3.546163082E0,-8.477172852E0,-6.251249313E-1,9.210239592E0
3.961790784E0,4.173680782E0,-8.706883430E0,-1.094118118E0,9.717331156E0
3.964321982E0,4.992624283E0,-9.099904060E0,-1.486541033E0,1.048543539E1
3.966853232E0,5.667400360E0,-9.506684303E0,-1.908276081E0,1.123111708E1
3.969384430E0,6.352345943E0,-9.942177773E0,-2.343769789E0,1.202881768E1
3.971929430E0,6.567699909E0,-9.817750931E0,-2.606980324E0,1.209624991E1
3.974474430E0,6.280561447E0,-8.965308189E0,-2.899502754E0,1.132383854E1
3.977019430E0,5.495117188E0,-8.568099976E0,-2.909074068E0,1.058637625E1
3.979564430E0,5.002195835E0,-8.338388443E0,-2.386840582E0,1.001237699E1
3.982109430E0,5.121836662E0,-8.026723862E0,-1.683350682E0,9.669290370E0
3.984654430E0,5.274977684E0,-8.103892326E0,-2.563909531E0,1.000360397E1
3.987199430E0,4.546961308E0,-8.094321251E0,-2.851646423E0,9.712094572E0
3.989744430E0,3.728615999E0,-8.151748657E0,-2.727219582E0,9.369701707E0
3.992289430E0,2.564507723E0,-8.123034477E0,-1.922633052E0,8.732520073E0
3.994834430E0,1.496710539E0,-8.333602905E0,-1.496112347E0,8.598106302E0
3.997379430E0,1.075573802E0,-8.812167168E0,-1.122832060E0,8.948290397E0
3.999924430E0,8.123632669E-1,-9.343972206E0,-7.830511928E-1,9.411849969E0
4.002469430E0,4.767699242E-1,-9.769894600E0,-6.873382926E-1,9.805640417E0
4.005014430E0,3.332005441E-1,-1.019162941E1,-7.064808607E-1,1.022151886E1
4.007559430E0,3.571287692E-1,-1.067019463E1,-6.538388133E-1,1.069617219E1
4.010104430E0,3.475574851E-1,-1.106740284E1,-7.878368497E-1,1.110085081E1
4.012649430E0,3.906283081E-1,-1.149870968E1,-9.601200819E-1,1.154533435E1
4.015194430E0,3.523431420E-1,-1.183370399E1,-1.094118118E0,1.188939823E1
4.017739430E0,2.470589429E-1,-1.223151112E1,-1.065404296E0,1.228030898E1
4.020284430E0,2.183450609E-1,-1.242293739E1,-8.261220455E-1,1.245228998E1
